id_num,page_id,class_name,x_start,y_start,x_stop,y_stop,labeled_by,parent_of,sibling_of,child_of,continuation_of,sequentially_follows,doc_page_num,reference_to_internal,reference_to_external,text,entry_type,label_type,mandatory,desired,optional,recommended,functional,non_functional,aero_mechanism/aero_brake,audio_beacon,camera,cansat/payload/probe,data/kinematics/telemetry,egg/compartment,electrical,ground_station,heat_shield,materials/mechanical,nose_cone,parachute,radio,rocket,sensors,software,Unnamed: 41,cost,schedule,deliverables,personnel/staffing,entries_affected,Notes,pathing
71,70.0,LTTextBoxHorizontal,153.450012,356.7368315,456.9949318,368.7368315,59,,,52.0,,,77.0,,,"Upon landing, the Cansat shall activate an audio beacon.",free_text,,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,cansat/audio beacon,False,False,False,False,,,52.0/50/49/0
72,70.0,LTTextBoxHorizontal,153.450012,316.9868315,546.3328282,343.2368315,60,,,52.0,,,77.0,,,"The Cansat shall carry a provided large hens egg with a mass range of 51
to 65 grams",free_text,,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,cansat/egg,False,False,False,False,,,52.0/50/49/0
73,70.0,LTTextBoxHorizontal,151.200012,291.4868315,397.3699356,303.4868315,61,,,52.0,,,77.0,,,0 altitude reference shall be at the launch pad.,free_text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,data/launch pad,False,False,False,False,,,52.0/50/49/0
74,70.0,LTTextBoxHorizontal,151.200012,251.7368315,527.4422032,277.9868315,62,,,52.0,,,77.0,,,"During descent with the heat shield deployed, the descent rate shall be
between 10 to 30 m/s.",free_text,,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,heat shield/kinematics,False,False,False,False,,,52.0/50/49/0
75,70.0,LTTextBoxHorizontal,151.200012,226.2373215,528.0691544,238.2373215,63,,,52.0,,,77.0,,,"At 100 meters, the Cansat shall have a descent rate of less than 5 m/s.",free_text,,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,cansat/kinematics/data,False,False,False,False,,,52.0/50/49/0
76,70.0,LTTextBoxHorizontal,151.200012,172.2373215,538.0828262,212.7373215,64,,,52.0,,,77.0,,,"Cost of the Cansat shall be under $1000. Ground support and analysis
tools are not included in the cost of the Cansat. Equipment from previous
years shall be included in this cost, based on current market value.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,cansat/ground support and analysis tools/equipment,True,False,False,False,,,0.0
77,70.0,LTTextBoxHorizontal,548.6261595,66.18703153,555.2999876,78.18703153,,,,0.0,,,77.0,,,8,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,49.0/0
78,72.0,LTTextBoxHorizontal,56.699997,721.2373245,196.7331999,733.2373245,,79/80,,49.0,,,114.0,,,Structural Requirements,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,78.0/49/0
79,72.0,LTTextBoxHorizontal,65.02616888,672.4873245,138.3738249,698.7373245,,81/82/83/84/85/86/87/88/89/90/91,,78.0,,,114.0,,,"Requirement
Number",label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,78.0/49/0
80,72.0,LTTextBoxHorizontal,314.026182,686.7373245,387.373838,698.7373245,,92/93/94/95/96/97/98/99/100/101/102,,78.0,,,114.0,,,Requirement,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,79.0/78/49/0
81,72.0,LTTextBoxHorizontal,94.36113,646.9873245,109.0388644,658.9873245,,,,79.0,,,114.0,,,S1,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,79.0/78/49/0
82,72.0,LTTextBoxHorizontal,94.36113,607.2373215,109.0388644,619.2373215,,,,79.0,,,114.0,,,S2,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,79.0/78/49/0
83,72.0,LTTextBoxHorizontal,94.36113,581.7373215,109.0388644,593.7373215,,,,79.0,,,114.0,,,S3,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,79.0/78/49/0
84,72.0,LTTextBoxHorizontal,94.36113,556.2373215,109.0388644,568.2373215,,,,79.0,,,114.0,,,S4,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,79.0/78/49/0
85,72.0,LTTextBoxHorizontal,94.36113,530.7373215,109.0388644,542.7373215,,,,79.0,,,114.0,,,S5,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,79.0/78/49/0
86,72.0,LTTextBoxHorizontal,94.36113,505.2373215,109.0388644,517.2373215,,,,79.0,,,114.0,,,S6,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,79.0/78/49/0
87,72.0,LTTextBoxHorizontal,94.36113,479.7373215,109.0388644,491.7373215,,,,79.0,,,114.0,,,S7,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,79.0/78/49/0
88,72.0,LTTextBoxHorizontal,94.36113,454.2373215,109.0388644,466.2373215,,,,79.0,,,114.0,,,S8,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,79.0/78/49/0
89,72.0,LTTextBoxHorizontal,94.36113,414.4873215,109.0388644,426.4873215,,,,79.0,,,114.0,,,S9,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,79.0/78/49/0
90,72.0,LTTextBoxHorizontal,91.02421575,374.7373215,112.3757782,386.7373215,,,,79.0,,,114.0,,,S10,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,79.0/78/49/0
91,72.0,LTTextBoxHorizontal,91.46952825,349.2373215,111.9304661,361.2373215,,,,79.0,,,114.0,,,S11,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,80.0/78/49/0
92,72.0,LTTextBoxHorizontal,151.950012,632.7373245,539.1609475,658.9873245,81,,,80.0,,,114.0,,,"The Cansat mass shall be 900 grams +/- 10 grams without the egg being
installed.",free_text,,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,cansat/egg,False,False,False,False,,,80.0/78/49/0
93,72.0,LTTextBoxHorizontal,151.950012,607.2373215,435.4148576,619.2373215,82,,,80.0,,,114.0,,,Nose cone shall be symmetrical along the thrust axis.,free_text,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,nose cone,False,False,False,False,,,80.0/78/49/0
94,72.0,LTTextBoxHorizontal,151.950012,581.7373215,370.7214944,593.7373215,83,,,80.0,,,114.0,,,Nose cone radius shall be exactly 71 mm,free_text,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,nose cone,False,False,False,False,,,80.0/78/49/0
95,72.0,LTTextBoxHorizontal,151.950012,556.2373215,420.0867344,568.2373215,84,,,80.0,,,114.0,,,Nose cone shoulder radius shall be exactly 68 mm,free_text,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,nose cone,False,False,False,False,,,80.0/78/49/0
96,72.0,LTTextBoxHorizontal,151.950012,530.7373215,454.7683694,542.7373215,85,,,80.0,,,114.0,,,Nose cone shoulder length shall be a minimum of 50 mm,free_text,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,nose cone,False,False,False,False,,,80.0/78/49/0
